CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
208,45,Female,Month-to-month,99.28416070200763,275.20566539598104,No,DSL,3,No,Electronic check,No,91.73522179866035,297.8524821060229
209,45,Female,Month-to-month,22.710730096862633,491.25452388590077,No,Fiber optic,22,Yes,Electronic check,No,22.329751085722762,499.63606213097796
210,78,Female,Month-to-month,81.8427216732398,279.37836285350704,Yes,Fiber optic,4,No,Mailed check,No,69.84459071337676,327.3708866929592
211,45,Female,Month-to-month,80.87629273278884,624.5041815704731,No,Fiber optic,8,Yes,Mailed check,No,78.06302269630913,647.0103418623107
212,51,Female,Month-to-month,104.87944176058578,1456.3770483231115,No,Fiber optic,14,No,Credit card,No,104.0269320230794,1468.3121846482009
213,49,Male,Two year,75.41016071991662,1076.4415914267893,Yes,No,14,Yes,Bank transfer,No,76.88868510191352,1055.7422500788327
214,46,Female,Month-to-month,29.70371828248298,412.95596431777386,No,No,16,No,Electronic check,Yes,25.809747769860866,475.2594925197277
215,36,Male,Two year,41.219351180556316,1293.1421537714623,No,Fiber optic,32,No,Credit card,No,40.4106923053582,1319.0192377778021
216,47,Female,Month-to-month,34.54013434306526,2185.9590471752053,No,Fiber optic,64,No,Mailed check,No,34.15561011211258,2210.5685979561767
217,32,Male,Month-to-month,53.86168101000579,906.4641407087034,Yes,DSL,16,No,Credit card,No,56.654008794293965,861.7868961600926
218,37,Male,Month-to-month,64.5129529772822,3360.5057849339564,Yes,Fiber optic,52,No,Electronic check,No,64.62511124872994,3354.6735548186743
219,35,Female,Month-to-month,35.03675421336829,671.5395370235871,No,Fiber optic,19,No,Mailed check,No,35.344186159136164,665.6983300539976
220,40,Female,Two year,114.11985971956868,7878.43314469916,Yes,No,69,Yes,Electronic check,No,114.18019050288638,7874.270320650239
221,63,Male,Two year,30.241558841426773,275.6679456730966,No,DSL,12,Yes,Electronic check,No,22.972328806091383,362.89870609712125
222,21,Female,Month-to-month,110.38310271587441,632.2795729013866,Yes,Fiber optic,5,Yes,Mailed check,No,126.45591458027732,551.915513579372
223,46,Female,Month-to-month,105.55489094318021,4387.058498983035,Yes,No,42,No,Mailed check,No,104.45377378531036,4433.305419613569
224,23,Male,Month-to-month,96.94907649067106,1692.6380938174154,No,No,17,Yes,Mailed check,No,99.56694669514208,1648.134300341408
225,35,Male,Two year,49.187001775097485,3530.205522151396,Yes,Fiber optic,72,No,Electronic check,No,49.03063225210272,3541.464127807019
226,50,Male,Two year,80.27352637530704,772.1627003909215,No,DSL,10,No,Electronic check,No,77.21627003909215,802.7352637530704
227,40,Female,One year,31.67886599348146,559.0470316613888,Yes,DSL,16,Yes,Mailed check,No,34.9404394788368,506.86185589570334
228,29,Female,Month-to-month,97.32721105101248,1497.5513605172443,No,DSL,16,Yes,Credit card,Yes,93.59696003232777,1557.2353768161997
229,32,Female,Month-to-month,67.78045655391193,2791.3255216381185,Yes,Fiber optic,42,Yes,Mailed check,No,66.46013146757426,2846.779175264301
230,46,Female,Month-to-month,57.720393562399444,181.03498976562136,No,DSL,3,No,Mailed check,No,60.344996588540454,173.16118068719834
231,32,Male,Month-to-month,33.287654600311924,774.9784248881131,No,DSL,23,Yes,Electronic check,No,33.69471412557014,765.6160558071742
232,42,Female,Month-to-month,20.0,600.9750408718266,No,Fiber optic,28,No,Credit card,No,21.463394316850952,560.0
233,40,Male,Month-to-month,38.84377428892732,1783.7977836707853,No,Fiber optic,45,No,Credit card,Yes,39.63995074823967,1747.9698430017295
234,33,Female,Month-to-month,103.3839458683872,7026.640559095122,Yes,Fiber optic,68,No,Credit card,No,103.33294939845767,7030.10831905033
235,61,Female,Two year,57.914997145755876,1395.1832569896565,No,No,24,Yes,Bank transfer,No,58.13263570790235,1389.959931498141
236,46,Male,One year,64.92013428654857,1226.2191715703416,Yes,DSL,19,Yes,Bank transfer,No,64.53785113528113,1233.4825514444228
237,19,Female,Month-to-month,89.66663074865357,3657.557339652753,Yes,Fiber optic,40,Yes,Mailed check,No,91.43893349131882,3586.665229946143
238,41,Female,Month-to-month,124.17006634348795,5662.720436283427,No,Fiber optic,46,Yes,Mailed check,Yes,123.1026181800745,5711.823051800446
239,33,Male,Month-to-month,109.75013964836916,4391.587876027445,No,DSL,40,No,Bank transfer,No,109.78969690068614,4390.005585934767
240,48,Female,One year,40.82994988551435,2569.933123921823,No,Fiber optic,62,No,Mailed check,No,41.4505342568036,2531.4568929018897
241,32,Male,One year,20.0,415.4985016142176,No,Fiber optic,18,No,Electronic check,No,23.083250089678756,360.0
242,38,Male,One year,140.7884277730031,1656.0744965370177,Yes,Fiber optic,12,No,Credit card,Yes,138.00620804475147,1689.4611332760371
243,45,Male,One year,138.0697483497836,1884.4501743514352,No,DSL,14,Yes,Mailed check,Yes,134.60358388224537,1932.9764768969703
244,48,Male,Month-to-month,75.65360789287848,4552.797905542433,No,No,61,Yes,Bank transfer,No,74.63603123840053,4614.870081465588
245,27,Female,Month-to-month,31.88535263254535,365.4764792943006,No,No,12,No,Mailed check,No,30.45637327452505,382.6242315905442
246,36,Female,Month-to-month,98.89679601681817,2682.922518663004,No,DSL,27,Yes,Electronic check,No,99.36750069122238,2670.2134924540906
247,35,Female,Month-to-month,66.76048941962169,376.95391371353696,Yes,Fiber optic,6,No,Electronic check,No,62.82565228558949,400.5629365177301
248,33,Male,One year,66.61056630680169,2233.1087798018975,Yes,Fiber optic,33,No,Mailed check,No,67.66996302429993,2198.1486881244555
249,57,Female,Month-to-month,96.83376529315387,4838.410409621897,Yes,DSL,50,Yes,Bank transfer,No,96.76820819243794,4841.688264657694
250,44,Female,Month-to-month,80.03124240619896,990.8500494863358,No,Fiber optic,12,No,Mailed check,Yes,82.57083745719466,960.3749088743875
251,27,Female,Month-to-month,34.42555266955164,1969.6154145887724,Yes,DSL,57,Yes,Electronic check,No,34.554656396294256,1962.2565021644436
252,49,Female,Two year,60.25774194754079,3109.3974843355722,No,No,53,Yes,Mailed check,No,58.667877062935325,3193.6603232196617
253,61,Male,Month-to-month,89.8345878598404,1110.3572943161487,Yes,Fiber optic,13,No,Electronic check,No,85.41209956278067,1167.8496421779253
254,50,Male,One year,85.30756667215056,6200.000457815868,No,No,72,Yes,Bank transfer,No,86.11111746966483,6142.14480039484
255,24,Female,Month-to-month,77.86049723075428,186.73420592663547,Yes,DSL,3,Yes,Mailed check,No,62.24473530887849,233.58149169226283
256,35,Male,Month-to-month,98.00268863427593,6314.769173671167,No,DSL,64,No,Electronic check,No,98.66826833861198,6272.172072593659
257,52,Female,Month-to-month,59.14849036548206,3436.924647444083,No,Fiber optic,58,Yes,Mailed check,No,59.2573215076566,3430.6124411979595
258,32,Female,One year,75.36009325657216,252.21295496320874,Yes,No,4,Yes,Mailed check,No,63.053238740802186,301.4403730262886
259,44,Female,Month-to-month,20.0,937.4822511665948,No,Fiber optic,45,Yes,Electronic check,No,20.832938914813216,900.0
260,47,Male,Two year,56.51049418471558,3705.8088989188627,Yes,Fiber optic,66,Yes,Mailed check,Yes,56.14861968058883,3729.6926161912284
261,30,Female,Month-to-month,92.91708725726933,3352.5932523874176,Yes,Fiber optic,36,Yes,Bank transfer,No,93.12759034409493,3345.015141261696
262,39,Male,Month-to-month,58.28816598648572,1330.1350951736372,Yes,DSL,23,Yes,Credit card,No,57.83196065972336,1340.6278176891717
263,18,Male,Two year,56.01317824848664,929.0405543774414,No,Fiber optic,19,No,Electronic check,No,48.89687128302323,1064.250386721246
264,29,Female,Month-to-month,38.75641144675544,1583.9441352925255,Yes,Fiber optic,40,Yes,Mailed check,No,39.59860338231314,1550.2564578702177
265,37,Male,Month-to-month,100.10097678187437,7245.629398384897,No,DSL,72,No,Credit card,No,100.63374164423469,7207.270328294954
266,27,Male,One year,86.45389820621712,1358.5588791996777,No,DSL,16,No,Mailed check,No,84.90992994997985,1383.262371299474
267,56,Female,Month-to-month,94.76243793469254,5528.3394084970305,Yes,Fiber optic,58,No,Electronic check,Yes,95.31619669822466,5496.221400212167
268,25,Male,One year,20.0,316.412350715903,Yes,Fiber optic,18,No,Credit card,No,17.57846392866128,360.0
269,35,Male,Month-to-month,65.18649870203097,2304.1458896060503,No,Fiber optic,36,No,Electronic check,No,64.00405248905696,2346.7139532731153
270,41,Female,Month-to-month,61.59666976749982,1490.3006606523093,No,Fiber optic,24,No,Credit card,No,62.095860860512886,1478.3200744199958
271,54,Female,Month-to-month,61.58284880204342,26.77567628893034,Yes,Fiber optic,1,Yes,Bank transfer,No,26.77567628893034,61.58284880204342
272,25,Male,Two year,51.51917368846132,45.06025446497299,No,Fiber optic,1,Yes,Mailed check,No,45.06025446497299,51.51917368846132
273,51,Female,Month-to-month,59.616871846599544,3768.5291531911184,No,Fiber optic,64,No,Credit card,No,58.883268018611226,3815.479798182371
274,40,Female,One year,95.48934348119955,5856.110291787414,No,Fiber optic,62,No,Bank transfer,No,94.45339180302281,5920.339295834372
275,30,Male,Two year,20.0,730.3855181367787,Yes,No,36,No,Electronic check,No,20.28848661491052,720.0
276,44,Male,Month-to-month,123.3188430409136,2230.5914172757625,Yes,Fiber optic,18,Yes,Mailed check,No,123.92174540420903,2219.739174736445
277,41,Female,Month-to-month,84.51523375079384,1353.2040109703696,Yes,No,16,Yes,Electronic check,No,84.5752506856481,1352.2437400127014
278,33,Male,Month-to-month,68.73004313019362,1153.8798304450452,No,Fiber optic,17,No,Credit card,No,67.87528414382619,1168.4107332132917
279,40,Female,Month-to-month,97.20502439118779,2297.740989801467,Yes,DSL,24,No,Mailed check,No,95.73920790839446,2332.920585388507
280,36,Female,Month-to-month,26.444957644946946,1744.1979438618494,Yes,Fiber optic,68,No,Bank transfer,No,25.649969762674257,1798.2571198563924
281,41,Male,One year,50.05897284546958,44.09802835342008,No,Fiber optic,2,No,Bank transfer,No,22.04901417671004,100.11794569093917
282,46,Male,Two year,66.36773702828339,633.4835782585269,Yes,DSL,10,No,Credit card,No,63.34835782585269,663.6773702828339
283,55,Female,Two year,110.96681111296533,5932.305108652722,Yes,Fiber optic,53,No,Mailed check,Yes,111.93028506891929,5881.240988987162
284,27,Female,Two year,68.60510256620326,3510.4103112949465,Yes,Fiber optic,51,Yes,Electronic check,No,68.83157473127346,3498.860230876366
285,61,Female,Two year,83.50164013555438,5779.625692173848,No,Fiber optic,69,Yes,Mailed check,No,83.76269119092532,5761.6131693532525
286,20,Female,Month-to-month,52.31263012191617,669.5913237170398,No,Fiber optic,14,Yes,Credit card,Yes,47.82795169407427,732.3768217068264
287,38,Male,One year,84.60526206902473,5593.233049280508,Yes,Fiber optic,66,No,Electronic check,No,84.7459552921289,5583.947296555632
288,45,Female,Two year,120.31718778923371,6393.664319867016,No,DSL,53,Yes,Credit card,No,120.63517584654748,6376.810952829387
289,42,Male,Month-to-month,99.86580075022343,6470.704451334822,Yes,DSL,64,Yes,Electronic check,No,101.10475705210659,6391.411248014299
290,33,Male,Two year,67.55632036666361,4863.115954228475,Yes,Fiber optic,72,No,Mailed check,No,67.54327714206215,4864.05506639978
291,37,Female,Month-to-month,90.26472541796409,4403.282107470363,Yes,DSL,49,No,Credit card,No,89.86290015245639,4422.97154548024
292,35,Male,One year,87.32550863821635,5375.861796634085,Yes,DSL,62,No,Bank transfer,No,86.70744833280783,5414.181535569413
293,34,Male,One year,85.19763015091827,3155.29953463373,No,Fiber optic,37,No,Electronic check,Yes,85.27836580091163,3152.312315583976
294,48,Female,Two year,103.35860082581226,5054.826447442486,Yes,DSL,49,No,Credit card,No,103.15972341719359,5064.571440464801
295,43,Male,Month-to-month,103.13433111512398,7069.2571945010195,No,DSL,68,Yes,Bank transfer,Yes,103.959664625015,7013.134515828431
296,33,Male,One year,66.18524209375347,2229.2128507114708,No,Fiber optic,33,Yes,Bank transfer,No,67.55190456701426,2184.1129890938646
297,48,Female,Month-to-month,89.25637184433307,1913.8863256453833,Yes,DSL,22,No,Mailed check,No,86.99483298388105,1963.6401805753276
298,43,Female,Month-to-month,58.50715236520619,4094.391064208921,Yes,DSL,70,No,Credit card,Yes,58.4913009172703,4095.5006655644333
299,48,Female,One year,42.30782811053267,1518.5323274830807,Yes,Fiber optic,33,Yes,Mailed check,Yes,46.016131135850934,1396.158327647578
300,46,Female,Month-to-month,61.91518732888041,1660.3353396150196,Yes,Fiber optic,28,Yes,Electronic check,No,59.297690700536414,1733.6252452086514
301,31,Female,One year,67.71165544781252,261.5084140938777,No,Fiber optic,4,Yes,Bank transfer,No,65.37710352346943,270.8466217912501
302,34,Female,Month-to-month,20.15257032466024,1367.6945947205086,No,DSL,66,No,Credit card,No,20.72264537455316,1330.0696414275758
303,47,Female,Month-to-month,95.80997678250161,4682.80897006245,No,No,49,No,Mailed check,No,95.56753000127448,4694.688862342578
304,46,Male,One year,20.0,203.89904175414074,No,Fiber optic,11,No,Electronic check,Yes,18.536276523103705,220.0
305,39,Male,Month-to-month,150.0,5226.519855436529,Yes,Fiber optic,35,No,Bank transfer,No,149.32913872675798,5250.0
306,41,Female,Month-to-month,115.05637401388957,4434.004773915935,Yes,DSL,39,Yes,Credit card,No,113.6924301004086,4487.198586541693
307,52,Male,Two year,62.16973827483059,613.2448411770206,No,DSL,10,Yes,Credit card,No,61.324484117702056,621.6973827483059
308,34,Male,Month-to-month,70.28279081691319,5111.6621589902,No,Fiber optic,72,No,Electronic check,No,70.99530776375278,5060.36093881775
309,45,Female,One year,79.0891562076185,5393.560225673885,No,Fiber optic,69,Yes,Electronic check,No,78.16753950252007,5457.151778325677
310,37,Male,Month-to-month,52.32518836033174,1216.8142162818256,Yes,DSL,23,No,Mailed check,No,52.904965925296764,1203.4793322876299
311,37,Female,Month-to-month,75.77857442760809,2630.4213583737924,Yes,No,34,Yes,Mailed check,No,77.36533406981742,2576.4715305386753
312,50,Male,Month-to-month,65.68000066895017,2100.7273517528506,No,Fiber optic,32,No,Bank transfer,No,65.64772974227658,2101.7600214064055
313,48,Female,Month-to-month,67.17181848307102,1053.687601868117,Yes,Fiber optic,16,No,Credit card,No,65.85547511675732,1074.7490957291363
314,48,Male,Month-to-month,75.44383190441916,5163.897325554345,No,No,68,Yes,Mailed check,No,75.93966655226978,5130.180569500502
315,53,Male,Month-to-month,30.59416604938017,1607.0710076049888,No,No,54,Yes,Electronic check,No,29.7605742149072,1652.0849666665292
316,40,Male,Month-to-month,71.18709172400945,2014.3335452179697,Yes,Fiber optic,28,Yes,Mailed check,No,71.94048375778463,1993.2385682722645
317,46,Female,Month-to-month,74.90343239852432,4485.879085654566,Yes,No,60,Yes,Mailed check,No,74.7646514275761,4494.205943911459
318,36,Male,Month-to-month,73.86548864067743,4435.061438600932,No,No,60,Yes,Bank transfer,No,73.91769064334886,4431.929318440645
319,43,Male,Month-to-month,63.525077336915366,2878.930038937633,Yes,No,44,No,Bank transfer,No,65.43022815767348,2795.103402824276
320,38,Female,Month-to-month,104.13573327908115,266.08081876967424,Yes,Fiber optic,2,No,Credit card,Yes,133.04040938483712,208.2714665581623
321,40,Female,Two year,59.390423353553466,1440.0564869881493,Yes,Fiber optic,23,No,Electronic check,Yes,62.61115160818041,1365.9797371317297
322,45,Male,One year,76.81977720469571,3492.8119142885093,Yes,DSL,46,Yes,Electronic check,No,75.93069378888063,3533.7097514160027
323,31,Male,One year,108.91892601776638,5830.534796003359,Yes,No,54,No,Electronic check,No,107.9728665926548,5881.622004959385
324,60,Male,Month-to-month,67.61871579939063,4824.265966799018,Yes,DSL,71,Yes,Bank transfer,Yes,67.94740798308476,4800.928821756735
325,29,Male,Two year,76.43389802402653,704.1062446368196,No,Fiber optic,9,Yes,Mailed check,No,78.23402718186884,687.9050822162388
326,27,Female,One year,67.10846091055309,4598.769272831275,No,DSL,70,Yes,Credit card,No,65.69670389758964,4697.592263738717
327,51,Male,One year,107.12109380690798,4730.209740803489,No,Fiber optic,44,No,Credit card,Yes,107.50476683644293,4713.328127503951
328,47,Male,Month-to-month,62.268263152411144,849.5847809784268,No,Fiber optic,12,No,Bank transfer,Yes,70.79873174820223,747.2191578289337
329,46,Female,Two year,108.50063731864617,3566.8730613601674,Yes,DSL,32,Yes,Electronic check,No,111.46478316750523,3472.0203941966774
330,46,Male,Two year,66.89236316058806,2239.355457144251,No,Fiber optic,34,No,Electronic check,Yes,65.86339579836033,2274.340347459994
331,39,Male,Two year,44.2162082965595,1494.6863598309967,Yes,Fiber optic,33,No,Bank transfer,No,45.29352605548475,1459.1348737864635
332,31,Male,Month-to-month,90.38119511722363,5739.9450019561855,No,Fiber optic,64,Yes,Electronic check,No,89.6866406555654,5784.396487502312
333,40,Female,Month-to-month,60.859964987330315,2916.483365533935,No,No,48,Yes,Credit card,No,60.76007011529031,2921.278319391855
334,33,Female,Month-to-month,88.61502697297489,1376.8288078678881,Yes,Fiber optic,16,No,Bank transfer,No,86.05180049174301,1417.8404315675982
335,49,Male,Month-to-month,20.0,941.5492125721049,Yes,DSL,50,No,Electronic check,No,18.8309842514421,1000.0
336,38,Male,Two year,70.1561578568484,1657.7562042439256,No,No,23,Yes,Credit card,No,72.07635670625764,1613.591630707513
337,31,Female,Month-to-month,56.21184103727559,1475.8325643097157,Yes,Fiber optic,26,No,Credit card,No,56.76279093498907,1461.5078669691654
338,36,Male,Month-to-month,38.102239404061656,2079.7264973505585,Yes,Fiber optic,54,No,Credit card,No,38.513453654639974,2057.5209278193292
339,44,Male,Month-to-month,53.40276994480602,2381.373592086744,Yes,Fiber optic,44,No,Bank transfer,Yes,54.12212709288054,2349.7218775714646
